Barometer - mm Hg,Hum - %,Wind Speed - m/s,Rain - mm,Heat Index - °C,Temp - °C,Season,Day_Night,Wind_Dir_sin,Wind_Dir_cos,Wind_Direction
757.5,81.0,0.9,0.0,3.462606009790799,27.3,1,0,1.2246467991473532e-16,-1.0,0.0
757.0,81.0,0.4,0.0,3.4339872044851463,26.9,1,0,1.0,6.123233995736766e-17,18.0
756.6,83.0,0.9,0.0,3.4111477125153233,26.4,1,0,1.0,6.123233995736766e-17,18.0
756.4,85.0,0.4,0.0,3.40452517175483,26.2,1,0,0.7071067811865476,-0.7071067811865475,27.0
756.5,85.0,1.3,0.0,3.3775875160230218,25.8,1,0,1.0,6.123233995736766e-17,18.0
756.9,86.0,0.9,0.0,3.380994674344636,25.8,1,1,0.9238795325112867,0.38268343236508984,31.5
757.3,86.0,0.9,0.0,3.391147045808654,26.0,1,1,1.0,6.123233995736766e-17,18.0
757.5,84.0,1.3,0.0,3.456316680883235,27.0,1,1,0.9238795325112867,0.38268343236508984,31.5
757.4,80.0,2.2,0.0,3.5890591188317256,29.1,1,1,0.3826834323650899,-0.9238795325112867,13.5
757.7,69.0,3.1,0.0,3.66612246699132,31.3,1,1,1.2246467991473532e-16,-1.0,0.0
757.6,64.0,4.0,0.0,3.6454498961866,31.6,1,1,1.2246467991473532e-16,-1.0,0.0
757.1,59.0,3.1,0.0,3.6988297849671046,33.1,1,1,1.2246467991473532e-16,-1.0,0.0
756.4,61.0,4.5,0.0,3.6609942506244004,32.2,1,1,1.2246467991473532e-16,-1.0,0.0
755.7,61.0,4.0,0.0,3.6888794541139363,32.6,1,1,1.2246467991473532e-16,-1.0,0.0
755.2,62.0,3.6,0.0,3.6938669956249757,32.6,1,1,0.3826834323650899,-0.9238795325112867,13.5
754.9,62.0,4.0,0.0,3.696351468952637,32.6,1,1,1.2246467991473532e-16,-1.0,0.0
754.6,65.0,4.5,0.0,3.6454498961866,31.4,1,1,0.3826834323650899,-0.9238795325112867,13.5
755.0,75.0,3.1,0.0,3.624340932976365,30.1,1,1,1.2246467991473532e-16,-1.0,0.0
755.4,81.0,2.2,0.0,3.5667118201397288,28.7,1,0,0.7071067811865476,0.7071067811865476,9.0
756.6,84.0,0.9,0.0,3.5496173867804286,28.3,1,0,1.2246467991473532e-16,-1.0,0.0
757.0,86.0,0.9,0.0,3.543853682063679,28.1,1,0,1.2246467991473532e-16,-1.0,0.0
757.3,87.0,0.9,0.0,3.517497837358316,27.7,1,0,1.2246467991473532e-16,-1.0,0.0
757.3,87.0,0.9,0.0,3.517497837358316,27.7,1,0,-0.38268343236508967,-0.9238795325112868,22.49999999999997
757.1,88.0,0.9,0.0,3.484312288372662,27.2,1,0,1.2246467991473532e-16,-1.0,0.0
756.7,91.0,0.0,0.0,3.4531571205928664,26.6,1,0,0.191341716182545,-0.9619397662556434,24.75
755.7,90.0,0.4,0.0,3.459466289786131,26.8,1,0,0.3826834323650899,-0.9238795325112867,13.5
755.2,91.0,0.4,0.0,3.4531571205928664,26.6,1,0,0.3826834323650899,-0.9238795325112867,13.5
755.6,90.0,0.4,0.0,3.4531571205928664,26.7,1,0,0.7071067811865476,-0.7071067811865475,27.0
755.8,91.0,0.4,0.0,3.4404180948154366,26.4,1,0,0.7071067811865476,-0.7071067811865475,27.0
756.1,91.0,0.0,0.0,3.407841924380824,26.0,1,1,0.4714045207910318,-0.8047378541243649,5.638806595178266
756.8,92.0,0.0,0.0,3.4011973816621555,25.9,1,1,0.23570226039551595,-0.9023689270621825,21.361193404821734
757.4,84.0,0.4,0.0,3.55820113047182,28.4,1,1,1.2246467991473532e-16,-1.0,0.0
757.6,74.0,1.8,0.0,3.6000482404073204,29.8,1,1,1.2246467991473532e-16,-1.0,0.0
758.1,66.0,1.8,0.0,3.7013019741124933,32.2,1,1,1.2246467991473532e-16,-1.0,0.0
757.3,64.0,1.3,0.0,3.7256934272366524,32.8,1,1,0.3826834323650899,-0.9238795325112867,13.5
756.6,62.0,2.2,0.0,3.7471483622379123,33.4,1,1,1.2246467991473532e-16,-1.0,0.0
755.9,55.0,1.3,0.0,3.845883202923601,36.1,1,1,1.2246467991473532e-16,-1.0,0.0
754.5,53.0,1.8,0.0,3.8480176754522337,36.5,1,1,0.3826834323650899,-0.9238795325112867,13.5
753.7,53.0,2.2,0.0,3.845883202923601,36.4,1,1,1.2246467991473532e-16,-1.0,0.0
753.5,54.0,2.7,0.0,3.7864597824528,35.3,1,1,0.3826834323650899,-0.9238795325112867,13.5
753.5,55.0,1.8,0.0,3.7400477406883357,34.3,1,1,0.3826834323650899,-0.9238795325112867,13.5
753.9,57.0,0.9,0.0,3.711130063048756,33.6,1,1,1.2246467991473532e-16,-1.0,0.0
754.2,63.0,1.3,0.0,3.768152635008444,33.6,1,0,0.7071067811865476,0.7071067811865476,9.0
755.4,65.0,0.9,0.0,3.744787086052232,32.9,1,0,-0.38268343236508967,-0.9238795325112868,22.49999999999997
756.1,76.0,1.3,0.0,3.6506582412937387,30.3,1,0,-0.9238795325112868,-0.3826834323650895,31.5
757.0,74.0,1.8,0.0,3.686376323895818,31.0,1,0,0.9238795325112867,0.38268343236508984,31.5
757.1,77.0,1.8,0.0,3.634951112088381,30.0,1,0,0.7071067811865476,0.7071067811865476,9.0
757.3,76.0,2.2,0.0,3.56953269648137,29.2,1,0,0.9238795325112867,0.38268343236508984,31.5
756.9,75.0,1.8,0.0,3.5467396869528134,28.9,1,0,0.7071067811865476,0.7071067811865476,9.0
756.4,77.0,2.2,0.0,3.5085558999826545,28.2,1,0,0.7071067811865476,0.7071067811865476,9.0
756.2,80.0,2.2,0.0,3.4781584227982836,27.6,1,0,0.7071067811865476,0.7071067811865476,9.0
756.1,83.0,2.2,0.0,3.4531571205928664,27.0,1,0,0.7071067811865476,0.7071067811865476,9.0
756.5,85.0,1.8,0.0,3.427514689979529,26.6,1,0,0.7071067811865476,0.7071067811865476,9.0
756.4,86.0,2.2,0.0,3.427514689979529,26.5,1,1,0.9238795325112867,0.38268343236508984,31.5
756.8,85.0,2.2,0.0,3.4307561839036995,26.6,1,1,0.7071067811865476,0.7071067811865476,9.0
757.3,81.0,2.7,0.0,3.490428515390098,27.7,1,1,0.7071067811865476,0.7071067811865476,9.0
757.3,77.0,2.7,0.0,3.5524868292083815,28.8,1,1,-0.7071067811865475,-0.7071067811865477,8.999999999999972
757.5,72.0,2.7,0.0,3.6216707044204863,30.3,1,1,0.7071067811865476,0.7071067811865476,9.0
757.6,66.0,2.7,0.0,3.681351187693145,31.8,1,1,0.9238795325112867,0.38268343236508984,31.5
756.5,63.0,2.7,0.0,3.742420221041966,33.2,1,1,0.7071067811865476,0.7071067811865476,9.0
756.2,58.0,2.7,0.0,3.7819143200811256,34.6,1,1,0.9238795325112867,0.38268343236508984,31.5
755.3,55.0,2.2,0.0,3.7999735016195233,35.3,1,1,0.9238795325112867,0.38268343236508984,31.5
754.7,57.0,2.2,0.0,3.7819143200811256,34.7,1,1,0.7071067811865476,0.7071067811865476,9.0
754.3,56.0,2.2,0.0,3.758871825933971,34.5,1,1,0.9238795325112867,0.38268343236508984,31.5
754.9,60.0,2.2,0.0,3.758871825933971,33.9,1,1,0.7071067811865476,0.7071067811865476,9.0
755.1,60.0,1.3,0.0,3.7376696182833684,33.6,1,1,1.0,6.123233995736766e-17,18.0
756.0,61.0,0.9,0.0,3.716008121502189,33.1,1,0,0.7071067811865476,0.7071067811865476,9.0
756.3,67.0,0.4,0.0,3.6402142821326553,31.1,1,0,-0.9238795325112868,-0.3826834323650895,31.5
757.4,68.0,0.4,0.0,3.543853682063679,29.5,1,0,0.7071067811865476,-0.7071067811865475,27.0
757.8,72.0,0.0,0.0,3.487375077903208,28.3,1,0,0.34384337666933523,-0.1634446766206027,7.423904807350823
758.0,75.0,0.0,0.0,3.4468078929142076,27.4,1,0,-0.019420027847877108,0.3802174279453421,33.07609519264918
758.0,75.0,0.4,0.0,3.4719664525503626,27.8,1,0,-0.38268343236508956,0.9238795325112868,13.5
757.8,79.0,1.3,0.0,3.597312260588446,29.3,1,0,0.3826834323650898,0.9238795325112867,22.5
757.1,81.0,0.4,0.0,3.55820113047182,28.6,1,0,0.0,1.0,0.0
756.7,83.0,0.0,0.0,3.5085558999826545,27.8,1,0,0.1913417161825449,0.9619397662556434,11.25
756.7,83.0,1.3,0.0,3.5234150143864045,28.0,1,0,0.3826834323650898,0.9238795325112867,22.5
757.0,84.0,0.9,0.0,3.4995332823830174,27.6,1,0,0.3826834323650898,0.9238795325112867,22.5
757.2,83.0,1.8,0.0,3.4995332823830174,27.7,1,1,0.7071067811865476,0.7071067811865476,9.0
757.8,83.0,2.2,0.0,3.520460802488973,27.9,1,1,0.7071067811865476,0.7071067811865476,9.0
758.1,81.0,2.2,0.0,3.572345637857985,28.8,1,1,0.7071067811865476,0.7071067811865476,9.0
758.2,76.0,2.2,0.0,3.6609942506244004,30.4,1,1,0.7071067811865476,0.7071067811865476,9.0
757.9,74.0,2.2,0.0,3.6938669956249757,31.1,1,1,0.7071067811865476,0.7071067811865476,9.0
757.7,67.0,2.2,0.0,3.763522997109702,32.9,1,1,-0.7071067811865475,-0.7071067811865477,8.999999999999972
757.5,63.0,2.2,0.0,3.8044377947482086,34.1,1,1,0.7071067811865476,0.7071067811865476,9.0
756.6,59.0,2.7,0.0,3.8308129500026027,35.2,1,1,0.7071067811865476,0.7071067811865476,9.0
755.9,53.0,2.2,0.0,3.858622228701031,36.7,1,1,0.7071067811865476,0.7071067811865476,9.0
755.4,53.0,1.8,0.0,3.8753590210565547,36.9,1,1,0.7071067811865476,0.7071067811865476,9.0
755.4,53.0,1.8,0.0,3.845883202923601,36.4,1,1,0.7071067811865476,0.7071067811865476,9.0
755.7,55.0,2.7,0.0,3.8394523125933104,36.0,1,1,-0.9238795325112868,-0.3826834323650895,31.5
755.7,64.0,3.6,0.0,3.5496173867804286,30.0,1,1,0.9238795325112867,0.38268343236508984,31.5
756.8,68.0,0.9,0.0,3.481240089335692,28.5,1,0,0.7071067811865476,0.7071067811865476,9.0
757.4,70.0,0.4,0.0,3.462606009790799,28.1,1,0,0.7071067811865476,0.7071067811865476,9.0
757.9,73.0,0.4,0.0,3.4688560301359703,27.9,1,0,0.7071067811865476,0.7071067811865476,9.0
758.3,85.0,1.3,0.262364264467491,3.5553480614894135,28.3,1,0,0.7071067811865476,0.7071067811865476,9.0
758.4,92.0,0.4,0.262364264467491,3.505557396986398,27.2,1,0,0.9238795325112867,-0.3826834323650897,4.5
758.4,92.0,0.9,0.0,3.459466289786131,26.6,1,0,0.7071067811865476,0.7071067811865476,9.0
757.7,83.0,0.9,0.0,3.5667118201397288,28.6,1,0,0.3826834323650898,0.9238795325112867,22.5
757.5,81.0,1.3,0.262364264467491,3.55820113047182,28.6,1,0,0.3826834323650898,0.9238795325112867,22.5
757.4,79.0,1.8,0.0,3.5409593240373143,28.5,1,0,-0.9238795325112866,0.38268343236509,4.5
757.0,81.0,2.7,0.0,3.5115454388310208,27.9,1,0,0.7071067811865476,0.7071067811865476,9.0
757.4,83.0,2.7,0.0,3.4657359027997265,27.2,1,0,-0.7071067811865475,-0.7071067811865477,8.999999999999972
757.4,84.0,3.1,0.0,3.462606009790799,27.1,1,1,0.3826834323650898,0.9238795325112867,22.5
758.2,82.0,2.7,0.0,3.475067230228611,27.4,1,1,0.7071067811865476,0.7071067811865476,9.0
758.4,79.0,3.1,0.0,3.5409593240373143,28.5,1,1,0.9238795325112867,0.38268343236508984,31.5
758.9,72.0,2.2,0.0,3.6136169696133895,30.2,1,1,0.7071067811865476,0.7071067811865476,9.0
759.0,67.0,2.7,0.0,3.66612246699132,31.5,1,1,0.7071067811865476,0.7071067811865476,9.0
758.7,63.0,2.7,0.0,3.728100167267218,32.9,1,1,0.9238795325112867,0.38268343236508984,31.5
758.2,56.0,2.2,0.0,3.7864597824528,34.9,1,1,0.9238795325112867,0.38268343236508984,31.5
757.2,51.0,2.2,0.0,3.8199077165203406,36.4,1,1,0.7071067811865476,0.7071067811865476,9.0
756.9,49.0,2.2,0.0,3.8022081394209395,36.4,1,1,0.7071067811865476,0.7071067811865476,9.0
755.9,46.0,2.2,0.0,3.824284091120139,37.4,1,1,0.3826834323650898,0.9238795325112867,22.5
755.3,45.0,2.2,0.0,3.8155121050473024,37.4,1,1,0.7071067811865476,0.7071067811865476,9.0
755.5,45.0,1.8,0.0,3.8022081394209395,37.2,1,1,0.7071067811865476,0.7071067811865476,9.0
755.5,69.0,2.7,0.0,3.7864597824528,33.0,1,1,-0.38268343236508967,-0.9238795325112868,22.49999999999997
756.4,74.0,1.8,0.0,3.7062280924485496,31.3,1,0,0.7071067811865476,0.7071067811865476,9.0
757.1,78.0,0.9,0.0,3.6712245188752153,30.4,1,0,0.7071067811865476,0.7071067811865476,9.0
757.7,82.0,0.4,0.0,3.655839600035736,29.8,1,0,1.0,6.123233995736766e-17,18.0
758.3,84.0,0.0,0.0,3.6109179126442243,29.1,1,0,0.8456708580912724,0.2309698831278217,2.723923284853754
758.2,86.0,0.0,0.0,3.5610460826040513,28.3,1,0,0.6913417161825449,0.46193976625564337,20.25
758.2,82.0,0.0,0.0,3.563882963939251,28.6,1,0,0.5370125742738174,0.6929096493834651,1.776076715146246
757.8,74.0,0.9,0.0,3.56953269648137,29.3,1,0,0.3826834323650898,0.9238795325112867,22.5
757.7,73.0,1.3,0.0,3.5263605246161616,28.8,1,0,0.7071067811865476,0.7071067811865476,9.0
757.3,81.0,2.2,0.0,3.487375077903208,27.6,1,0,0.7071067811865476,0.7071067811865476,9.0
757.2,84.0,2.2,0.0,3.459466289786131,27.1,1,0,-0.9238795325112868,-0.3826834323650895,31.5
757.3,82.0,1.8,0.0,3.459466289786131,27.2,1,0,0.9238795325112867,-0.3826834323650897,4.5
757.5,81.0,2.7,0.0,3.4657359027997265,27.3,1,1,0.3826834323650898,0.9238795325112867,22.5
758.1,81.0,2.7,0.0,3.4657359027997265,27.3,1,1,-0.7071067811865475,-0.7071067811865477,8.999999999999972
758.3,80.0,3.6,0.0,3.502549875922443,27.9,1,1,-0.9238795325112868,-0.3826834323650895,31.5
758.4,75.0,2.7,0.0,3.5751506887855933,29.3,1,1,-0.7071067811865475,-0.7071067811865477,8.999999999999972
758.2,69.0,3.6,0.0,3.634951112088381,30.8,1,1,-0.7071067811865475,-0.7071067811865477,8.999999999999972
758.1,61.0,3.6,0.0,3.6913763343125234,32.7,1,1,-0.7071067811865475,-0.7071067811865477,8.999999999999972
757.5,53.0,2.7,0.0,3.728100167267218,34.4,1,1,-0.7071067811865475,-0.7071067811865477,8.999999999999972
756.6,51.0,3.1,0.0,3.770459441106359,35.5,1,1,0.7071067811865476,0.7071067811865476,9.0
755.7,47.0,2.7,0.0,3.7773481021015445,36.3,1,1,0.7071067811865476,0.7071067811865476,9.0
755.3,47.0,3.1,0.0,3.8110970868381857,36.9,1,1,0.7071067811865476,0.7071067811865476,9.0
754.6,48.0,2.7,0.0,3.8110970868381857,36.8,1,1,0.7071067811865476,0.7071067811865476,9.0
754.7,48.0,2.7,0.0,3.7796338173824005,36.2,1,1,0.7071067811865476,0.7071067811865476,9.0
754.3,51.0,3.1,0.0,3.7727609380946383,35.6,1,1,-0.7071067811865475,-0.7071067811865477,8.999999999999972
755.4,56.0,1.8,0.0,3.758871825933971,34.5,1,0,-0.38268343236508967,-0.9238795325112868,22.49999999999997
756.4,78.0,1.8,0.0,3.711130063048756,30.9,1,0,1.2246467991473532e-16,-1.0,0.0
757.0,82.0,0.9,0.0,3.6888794541139363,30.2,1,0,0.7071067811865476,0.7071067811865476,9.0
757.8,84.0,0.0,0.0,3.673765816303888,29.8,1,0,0.5448951067758186,0.8154931568489172,33.75
758.3,74.0,0.4,0.0,3.6027767550605247,29.8,1,0,0.3826834323650898,0.9238795325112867,22.5
757.9,72.0,1.3,0.0,3.55820113047182,29.3,1,0,0.3826834323650898,0.9238795325112867,22.5
757.9,75.0,1.8,0.0,3.529297384289471,28.7,1,0,0.7071067811865476,0.7071067811865476,9.0
757.5,80.0,1.3,0.0,3.502549875922443,27.9,1,0,0.7071067811865476,0.7071067811865476,9.0
757.3,82.0,1.3,0.0,3.487375077903208,27.6,1,0,0.7071067811865476,0.7071067811865476,9.0
757.0,83.0,1.8,0.0,3.4719664525503626,27.3,1,0,0.7071067811865476,0.7071067811865476,9.0
757.5,81.0,1.8,0.0,3.481240089335692,27.6,1,0,-0.7071067811865475,-0.7071067811865477,8.999999999999972
757.9,80.0,1.8,0.0,3.481240089335692,27.6,1,1,0.7071067811865476,0.7071067811865476,9.0
758.2,78.0,1.8,0.0,3.4965075614664802,27.9,1,1,0.7071067811865476,0.7071067811865476,9.0
758.7,75.0,1.3,0.0,3.55820113047182,29.1,1,1,0.9238795325112867,0.38268343236508984,31.5
758.9,70.0,2.2,0.0,3.6216707044204863,30.5,1,1,0.7071067811865476,0.7071067811865476,9.0
758.8,63.0,2.2,0.0,3.6838669122903918,32.3,1,1,0.3826834323650898,0.9238795325112867,22.5
758.4,59.0,2.7,0.0,3.7184382563554808,33.4,1,1,0.7071067811865476,0.7071067811865476,9.0
757.6,56.0,2.7,0.0,3.763522997109702,34.6,1,1,0.7071067811865476,0.7071067811865476,9.0
756.8,54.0,2.7,0.0,3.7727609380946383,35.1,1,1,0.7071067811865476,0.7071067811865476,9.0
756.1,51.0,2.7,0.0,3.7887247890836524,35.8,1,1,0.7071067811865476,0.7071067811865476,9.0
755.3,50.0,2.2,0.0,3.7773481021015445,35.8,1,1,0.7071067811865476,0.7071067811865476,9.0
754.8,49.0,2.2,0.0,3.7864597824528,36.2,1,1,0.7071067811865476,0.7071067811865476,9.0
754.0,48.0,1.8,0.0,3.768152635008444,36.0,1,1,0.9238795325112867,0.38268343236508984,31.5
754.6,52.0,1.8,0.0,3.7471483622379123,34.9,1,1,0.7071067811865476,0.7071067811865476,9.0
755.1,55.0,1.8,0.0,3.728100167267218,34.2,1,0,0.3826834323650898,0.9238795325112867,22.5
755.8,58.0,1.3,0.0,3.7062280924485496,33.3,1,0,-0.38268343236508967,-0.9238795325112868,22.49999999999997
756.9,73.0,2.2,0.0,3.6838669122903918,31.1,1,0,0.7071067811865476,0.7071067811865476,9.0
757.7,76.0,0.9,0.0,3.681351187693145,30.7,1,0,-0.38268343236508967,-0.9238795325112868,22.49999999999997
758.2,80.0,0.4,0.0,3.655839600035736,30.0,1,0,-0.9238795325112868,-0.3826834323650895,31.5
758.2,84.0,0.0,0.0,3.6428355156125294,29.4,1,0,-0.4883585442191613,0.05283755592703587,24.175050063104777
758.1,85.0,0.0,0.0,3.6000482404073204,28.8,1,0,-0.05283755592703576,0.48835854421916125,29.824949936895223
758.1,83.0,0.4,0.0,3.6000482404073204,29.0,1,0,0.3826834323650898,0.9238795325112867,22.5
757.1,66.0,1.8,0.0,3.4339872044851463,27.9,1,0,0.9238795325112867,0.38268343236508984,31.5
757.4,68.0,0.4,0.0,3.391147045808654,27.0,1,0,0.0,1.0,0.0
757.9,73.0,0.9,0.0,3.3214324131932926,25.4,1,0,1.2246467991473532e-16,-1.0,0.0
758.2,74.0,0.4,0.0,3.3032169733019514,25.1,1,1,0.7071067811865476,-0.7071067811865475,27.0
758.2,78.0,0.4,0.0,3.339321977944068,25.5,1,1,-0.7071067811865475,-0.7071067811865477,8.999999999999972
758.0,75.0,1.3,0.0,3.5779478934066544,29.4,1,1,0.3826834323650898,0.9238795325112867,22.5
757.8,71.0,1.8,0.0,3.6609942506244004,30.9,1,1,0.3826834323650898,0.9238795325112867,22.5
757.7,65.0,1.8,0.0,3.775057150354989,33.4,1,1,0.7071067811865476,0.7071067811865476,9.0
757.7,60.0,1.3,0.0,3.7977338590260183,34.5,1,1,1.2246467991473532e-16,-1.0,0.0
757.5,61.0,2.7,0.0,3.7727609380946383,33.9,1,1,1.2246467991473532e-16,-1.0,0.0
757.1,61.0,3.6,0.0,3.7471483622379123,33.6,1,1,1.2246467991473532e-16,-1.0,0.0
756.4,59.0,3.1,0.0,3.7773481021015445,34.3,1,1,0.3826834323650899,-0.9238795325112867,13.5
755.6,60.0,2.7,0.0,3.7495040759303713,33.7,1,1,1.2246467991473532e-16,-1.0,0.0
755.4,64.0,2.7,0.0,3.7256934272366524,32.8,1,1,0.3826834323650899,-0.9238795325112867,13.5
755.8,68.0,2.7,0.0,3.6788291182604347,31.6,1,1,1.2246467991473532e-16,-1.0,0.0
756.2,71.0,2.2,0.0,3.655839600035736,30.9,1,1,1.2246467991473532e-16,-1.0,0.0
756.5,78.0,0.9,0.0,3.6216707044204863,29.7,1,0,1.2246467991473532e-16,-1.0,0.0
757.5,83.0,0.9,0.0,3.58351893845611,28.8,1,0,1.0,6.123233995736766e-17,18.0
758.2,84.0,0.4,0.0,3.572345637857985,28.6,1,0,-0.38268343236508967,-0.9238795325112868,22.49999999999997
758.6,85.0,0.0,0.0,3.5553480614894135,28.3,1,0,-0.19134171618254478,-0.9619397662556435,11.25
758.9,85.0,0.4,0.0,3.5610460826040513,28.3,1,0,1.2246467991473532e-16,-1.0,0.0
758.6,86.0,0.9,0.0,3.5779478934066544,28.5,1,0,1.2246467991473532e-16,-1.0,0.0
757.6,86.0,0.9,0.0,3.5610460826040513,28.3,1,0,0.3826834323650899,-0.9238795325112867,13.5
757.0,86.0,0.9,0.0,3.543853682063679,28.1,1,0,1.2246467991473532e-16,-1.0,0.0
757.0,85.0,1.3,0.0,3.5553480614894135,28.3,1,0,1.2246467991473532e-16,-1.0,0.0
756.7,86.0,0.9,0.0,3.5145260669691587,27.7,1,0,0.3826834323650898,0.9238795325112867,22.5
756.9,86.0,0.9,0.0,3.5115454388310208,27.6,1,0,0.7071067811865476,0.7071067811865476,9.0
757.3,87.0,1.3,0.0,3.502549875922443,27.4,1,1,0.7071067811865476,0.7071067811865476,9.0
757.4,84.0,1.8,0.0,3.4965075614664802,27.6,1,1,1.2246467991473532e-16,-1.0,0.0
758.0,83.0,1.8,0.0,3.6109179126442243,29.1,1,1,1.2246467991473532e-16,-1.0,0.0
758.0,78.0,2.2,0.0,3.648057459593681,30.1,1,1,0.7071067811865476,0.7071067811865476,9.0
758.3,73.0,2.7,0.0,3.7184382563554808,31.6,1,1,1.2246467991473532e-16,-1.0,0.0
758.4,66.0,3.1,0.0,3.735285826928092,32.7,1,1,1.2246467991473532e-16,-1.0,0.0
758.1,64.0,3.1,0.0,3.7471483622379123,33.1,1,1,0.7071067811865476,0.7071067811865476,9.0
757.6,66.0,3.6,0.0,3.7400477406883357,32.7,1,1,1.2246467991473532e-16,-1.0,0.0
757.2,62.0,3.6,0.0,3.775057150354989,33.8,1,1,1.2246467991473532e-16,-1.0,0.0
755.8,64.0,3.1,0.0,3.7495040759303713,33.2,1,1,1.2246467991473532e-16,-1.0,0.0
755.3,65.0,2.7,0.0,3.7328963395307104,32.8,1,1,0.7071067811865476,0.7071067811865476,9.0
755.3,69.0,3.1,0.0,3.686376323895818,31.6,1,1,1.2246467991473532e-16,-1.0,0.0
755.6,70.0,2.7,0.0,3.6402142821326553,30.8,1,1,0.3826834323650899,-0.9238795325112867,13.5
756.2,73.0,2.2,0.0,3.591817741270805,29.8,1,0,0.9238795325112867,0.38268343236508984,31.5
757.1,77.0,1.3,0.0,3.6000482404073204,29.5,1,0,0.9238795325112867,0.38268343236508984,31.5
757.6,78.0,1.3,0.0,3.594568774642695,29.3,1,0,0.3826834323650898,0.9238795325112867,22.5
757.8,80.0,0.9,0.0,3.5779478934066544,28.9,1,0,0.7071067811865476,0.7071067811865476,9.0
757.8,82.0,1.3,0.0,3.586292865338835,28.9,1,0,0.7071067811865476,0.7071067811865476,9.0
757.7,83.0,0.9,0.0,3.5610460826040513,28.5,1,0,0.9238795325112867,0.38268343236508984,31.5
757.5,84.0,0.9,0.0,3.5467396869528134,28.2,1,0,0.9238795325112867,0.38268343236508984,31.5
756.9,86.0,1.3,0.0,3.5263605246161616,27.8,1,0,0.9238795325112867,0.38268343236508984,31.5
756.3,84.0,1.8,0.0,3.5380565643793527,28.1,1,0,0.9238795325112867,0.38268343236508984,31.5
756.1,85.0,1.8,0.0,3.517497837358316,27.8,1,0,0.7071067811865476,0.7071067811865476,9.0
756.1,86.0,0.9,0.0,3.493472657771326,27.4,1,0,-0.38268343236508967,-0.9238795325112868,22.49999999999997
756.6,85.0,0.9,0.0,3.493472657771326,27.4,1,1,0.3826834323650898,0.9238795325112867,22.5
757.2,83.0,1.3,0.0,3.5085558999826545,27.8,1,1,-0.38268343236508967,-0.9238795325112868,22.49999999999997
757.4,81.0,1.3,0.0,3.5667118201397288,28.7,1,1,-0.38268343236508967,-0.9238795325112868,22.49999999999997
757.9,71.0,2.7,0.0,3.6109179126442243,30.2,1,1,1.2246467991473532e-16,-1.0,0.0
757.9,64.0,4.0,0.0,3.6506582412937387,31.6,1,1,0.3826834323650899,-0.9238795325112867,13.5
757.7,63.0,4.0,0.0,3.6913763343125234,32.4,1,1,0.3826834323650899,-0.9238795325112867,13.5
757.7,61.0,4.0,0.0,3.6838669122903918,32.6,1,1,1.2246467991473532e-16,-1.0,0.0
756.9,60.0,4.5,0.0,3.708682081410116,33.1,1,1,1.2246467991473532e-16,-1.0,0.0
756.1,57.0,4.0,0.0,3.6913763343125234,33.2,1,1,1.2246467991473532e-16,-1.0,0.0
755.7,61.0,4.5,0.0,3.6838669122903918,32.6,1,1,1.2246467991473532e-16,-1.0,0.0
755.2,64.0,4.0,0.0,3.6788291182604347,32.1,1,1,1.2246467991473532e-16,-1.0,0.0
754.9,73.0,3.1,0.0,3.6428355156125294,30.5,1,1,1.2246467991473532e-16,-1.0,0.0
755.8,77.0,2.7,0.0,3.6189933266497696,29.8,1,1,1.2246467991473532e-16,-1.0,0.0
756.0,77.0,2.2,0.0,3.594568774642695,29.4,1,0,1.2246467991473532e-16,-1.0,0.0
756.3,79.0,2.2,0.0,3.5890591188317256,29.2,1,0,0.7071067811865476,0.7071067811865476,9.0
756.5,80.0,1.3,0.0,3.586292865338835,29.1,1,0,0.7071067811865476,0.7071067811865476,9.0
757.5,81.0,0.9,0.0,3.5751506887855933,28.8,1,0,0.7071067811865476,0.7071067811865476,9.0
757.6,82.0,0.9,0.0,3.5610460826040513,28.6,1,0,-0.38268343236508967,-0.9238795325112868,22.49999999999997
757.3,83.0,0.9,0.0,3.5524868292083815,28.4,1,0,0.7071067811865476,0.7071067811865476,9.0
756.6,83.0,1.3,0.0,3.5380565643793527,28.2,1,0,1.2246467991473532e-16,-1.0,0.0
756.6,84.0,1.3,0.0,3.520460802488973,27.9,1,0,0.7071067811865476,0.7071067811865476,9.0
756.2,86.0,0.9,0.0,3.487375077903208,27.3,1,0,0.7071067811865476,0.7071067811865476,9.0
756.2,85.0,0.9,0.0,3.481240089335692,27.3,1,0,0.9238795325112867,0.38268343236508984,31.5
756.0,84.0,1.3,0.0,3.4688560301359703,27.2,1,0,1.2246467991473532e-16,-1.0,0.0
756.8,83.0,1.8,0.0,3.459466289786131,27.1,1,1,1.2246467991473532e-16,-1.0,0.0
757.3,82.0,1.3,0.0,3.4965075614664802,27.7,1,1,1.2246467991473532e-16,-1.0,0.0
757.4,78.0,1.8,0.0,3.597312260588446,29.4,1,1,1.2246467991473532e-16,-1.0,0.0
757.4,77.0,2.2,0.0,3.6082115510464816,29.6,1,1,1.2246467991473532e-16,-1.0,0.0
757.7,70.0,2.7,0.0,3.655839600035736,31.0,1,1,0.7071067811865476,0.7071067811865476,9.0
757.7,63.0,3.1,0.0,3.708682081410116,32.7,1,1,1.2246467991473532e-16,-1.0,0.0
757.2,59.0,3.6,0.0,3.7013019741124933,33.1,1,1,0.9238795325112867,0.38268343236508984,31.5
